"province","industry_name","ioic_code","year","count","industry_code"
"Quebec","Miscellaneous chemical product manufacturing  ","BS325C0",2017,143,"325A"
"Quebec","Miscellaneous chemical product manufacturing  ","BS325C0",2018,182,"325A"
"Quebec","Miscellaneous chemical product manufacturing  ","BS325C0",2019,160,"325A"
"Quebec","Miscellaneous chemical product manufacturing  ","BS325C0",2020,134,"325A"
"Quebec","Miscellaneous chemical product manufacturing  ","BS325C0",2021,132,"325A"
"Quebec","Plastic product manufacturing  ","BS32610",2012,170,"3261"
"Quebec","Plastic product manufacturing  ","BS32610",2013,279,"3261"
"Quebec","Plastic product manufacturing  ","BS32610",2014,154,"3261"
"Quebec","Plastic product manufacturing  ","BS32610",2015,182,"3261"
"Quebec","Plastic product manufacturing  ","BS32610",2016,183,"3261"
"Quebec","Plastic product manufacturing  ","BS32610",2017,189,"3261"
"Quebec","Plastic product manufacturing  ","BS32610",2018,150,"3261"
"Quebec","Plastic product manufacturing  ","BS32610",2019,170,"3261"
"Quebec","Plastic product manufacturing  ","BS32610",2020,153,"3261"
"Quebec","Plastic product manufacturing  ","BS32610",2021,174,"3261"
"Quebec","Rubber product manufacturing  ","BS32620",2012,64,"3262"
"Quebec","Rubber product manufacturing  ","BS32620",2013,60,"3262"
"Quebec","Rubber product manufacturing  ","BS32620",2014,66,"3262"
"Quebec","Rubber product manufacturing  ","BS32620",2015,62,"3262"
"Quebec","Rubber product manufacturing  ","BS32620",2016,74,"3262"
"Quebec","Rubber product manufacturing  ","BS32620",2017,97,"3262"
"Quebec","Rubber product manufacturing  ","BS32620",2018,74,"3262"
"Quebec","Rubber product manufacturing  ","BS32620",2019,79,"3262"
"Quebec","Rubber product manufacturing  ","BS32620",2020,59,"3262"
"Quebec","Rubber product manufacturing  ","BS32620",2021,67,"3262"
"Quebec","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2012,1065,"327A"
"Quebec","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2013,935,"327A"
"Quebec","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2014,985,"327A"
"Quebec","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2015,781,"327A"
"Quebec","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2016,745,"327A"
"Quebec","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2017,772,"327A"
"Quebec","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2018,554,"327A"
"Quebec","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2019,558,"327A"
"Quebec","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2020,478,"327A"
"Quebec","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2021,706,"327A"
"Quebec","Cement and concrete product manufacturing  ","BS32730",2012,2417,"3273"
"Quebec","Cement and concrete product manufacturing  ","BS32730",2013,2207,"3273"
"Quebec","Cement and concrete product manufacturing  ","BS32730",2014,2127,"3273"
"Quebec","Cement and concrete product manufacturing  ","BS32730",2015,2198,"3273"
"Quebec","Cement and concrete product manufacturing  ","BS32730",2016,2312,"3273"
"Quebec","Cement and concrete product manufacturing  ","BS32730",2017,2948,"3273"
"Quebec","Cement and concrete product manufacturing  ","BS32730",2018,2861,"3273"
"Quebec","Cement and concrete product manufacturing  ","BS32730",2019,3615,"3273"
"Quebec","Cement and concrete product manufacturing  ","BS32730",2020,3196,"3273"
"Quebec","Cement and concrete product manufacturing  ","BS32730",2021,3520,"3273"
"Quebec","Primary metal manufacturing  ","BS33100",2012,7292,"331"
"Quebec","Primary metal manufacturing  ","BS33100",2013,7642,"331"
"Quebec","Primary metal manufacturing  ","BS33100",2014,8194,"331"
"Quebec","Primary metal manufacturing  ","BS33100",2015,8429,"331"
"Quebec","Primary metal manufacturing  ","BS33100",2016,8377,"331"
"Quebec","Primary metal manufacturing  ","BS33100",2017,8522,"331"
"Quebec","Primary metal manufacturing  ","BS33100",2018,7744,"331"
"Quebec","Primary metal manufacturing  ","BS33100",2019,7822,"331"
"Quebec","Primary metal manufacturing  ","BS33100",2020,7376,"331"
"Quebec","Primary metal manufacturing  ","BS33100",2021,7659,"331"
"Quebec","Fabricated metal product manufacturing  ","BS33200",2012,368,"332"
"Quebec","Fabricated metal product manufacturing  ","BS33200",2013,355,"332"
"Quebec","Fabricated metal product manufacturing  ","BS33200",2014,286,"332"
"Quebec","Fabricated metal product manufacturing  ","BS33200",2015,251,"332"
"Quebec","Fabricated metal product manufacturing  ","BS33200",2016,265,"332"
"Quebec","Fabricated metal product manufacturing  ","BS33200",2017,248,"332"
"Quebec","Fabricated metal product manufacturing  ","BS33200",2018,282,"332"
"Quebec","Fabricated metal product manufacturing  ","BS33200",2019,343,"332"
"Quebec","Fabricated metal product manufacturing  ","BS33200",2020,301,"332"
"Quebec","Fabricated metal product manufacturing  ","BS33200",2021,369,"332"
"Quebec","Machinery manufacturing  ","BS33300",2012,109,"333"
"Quebec","Machinery manufacturing  ","BS33300",2013,107,"333"
"Quebec","Machinery manufacturing  ","BS33300",2014,91,"333"
"Quebec","Machinery manufacturing  ","BS33300",2015,80,"333"
"Quebec","Machinery manufacturing  ","BS33300",2016,98,"333"
"Quebec","Machinery manufacturing  ","BS33300",2017,112,"333"
"Quebec","Machinery manufacturing  ","BS33300",2018,93,"333"
"Quebec","Machinery manufacturing  ","BS33300",2019,112,"333"
"Quebec","Machinery manufacturing  ","BS33300",2020,93,"333"
"Quebec","Machinery manufacturing  ","BS33300",2021,105,"333"
"Quebec","Computer and peripheral equipment manufacturing  ","BS33410",2012,1,"3341"
"Quebec","Computer and peripheral equipment manufacturing  ","BS33410",2013,1,"3341"
"Quebec","Computer and peripheral equipment manufacturing  ","BS33410",2014,1,"3341"
"Quebec","Computer and peripheral equipment manufacturing  ","BS33410",2015,1,"3341"
"Quebec","Computer and peripheral equipment manufacturing  ","BS33410",2016,1,"3341"
"Quebec","Computer and peripheral equipment manufacturing  ","BS33410",2017,1,"3341"
"Quebec","Computer and peripheral equipment manufacturing  ","BS33410",2018,1,"3341"
"Quebec","Computer and peripheral equipment manufacturing  ","BS33410",2019,1,"3341"
"Quebec","Computer and peripheral equipment manufacturing  ","BS33410",2020,1,"3341"
"Quebec","Computer and peripheral equipment manufacturing  ","BS33410",2021,1,"3341"
"Quebec","Electronic product manufacturing  ","BS334B0",2012,30,"334B"
"Quebec","Electronic product manufacturing  ","BS334B0",2013,26,"334B"
"Quebec","Electronic product manufacturing  ","BS334B0",2014,29,"334B"
"Quebec","Electronic product manufacturing  ","BS334B0",2015,25,"334B"
"Quebec","Electronic product manufacturing  ","BS334B0",2016,32,"334B"
"Quebec","Electronic product manufacturing  ","BS334B0",2017,26,"334B"
"Quebec","Electronic product manufacturing  ","BS334B0",2018,24,"334B"
"Quebec","Electronic product manufacturing  ","BS334B0",2019,28,"334B"
"Quebec","Electronic product manufacturing  ","BS334B0",2020,24,"334B"
"Quebec","Electronic product manufacturing  ","BS334B0",2021,27,"334B"
"Quebec","Electrical  equipment and component manufacturing  ","BS335A0",2012,86,"335A"
"Quebec","Electrical  equipment and component manufacturing  ","BS335A0",2013,76,"335A"
"Quebec","Electrical  equipment and component manufacturing  ","BS335A0",2014,55,"335A"
"Quebec","Electrical  equipment and component manufacturing  ","BS335A0",2015,34,"335A"
"Quebec","Electrical  equipment and component manufacturing  ","BS335A0",2016,36,"335A"
"Quebec","Electrical  equipment and component manufacturing  ","BS335A0",2017,33,"335A"
"Quebec","Electrical  equipment and component manufacturing  ","BS335A0",2018,25,"335A"
"Quebec","Electrical  equipment and component manufacturing  ","BS335A0",2019,30,"335A"
"Quebec","Electrical  equipment and component manufacturing  ","BS335A0",2020,23,"335A"
"Quebec","Electrical  equipment and component manufacturing  ","BS335A0",2021,26,"335A"
"Quebec","Household appliance manufacturing  ","BS33520",2012,10,"335"
"Quebec","Household appliance manufacturing  ","BS33520",2013,13,"335"
"Quebec","Household appliance manufacturing  ","BS33520",2014,2,"335"
"Quebec","Household appliance manufacturing  ","BS33520",2015,1,"335"
"Quebec","Household appliance manufacturing  ","BS33520",2016,1,"335"
"Quebec","Household appliance manufacturing  ","BS33520",2017,1,"335"
"Quebec","Household appliance manufacturing  ","BS33520",2018,1,"335"
"Quebec","Household appliance manufacturing  ","BS33520",2019,2,"335"
"Quebec","Household appliance manufacturing  ","BS33520",2020,3,"335"
"Quebec","Household appliance manufacturing  ","BS33520",2021,4,"335"
"Quebec","Motor vehicle manufacturing  ","BS33610",2012,24,"3361"
"Quebec","Motor vehicle manufacturing  ","BS33610",2013,27,"3361"
"Quebec","Motor vehicle manufacturing  ","BS33610",2014,40,"3361"
"Quebec","Motor vehicle manufacturing  ","BS33610",2015,54,"3361"
"Quebec","Motor vehicle manufacturing  ","BS33610",2016,21,"3361"
"Quebec","Motor vehicle manufacturing  ","BS33610",2017,10,"3361"
"Quebec","Motor vehicle manufacturing  ","BS33610",2018,10,"3361"
"Quebec","Motor vehicle manufacturing  ","BS33610",2019,21,"3361"
"Quebec","Motor vehicle manufacturing  ","BS33610",2020,12,"3361"
"Quebec","Motor vehicle manufacturing  ","BS33610",2021,14,"3361"
"Quebec","Motor vehicle body and trailer manufacturing  ","BS33620",2012,16,"3362"
"Quebec","Motor vehicle body and trailer manufacturing  ","BS33620",2013,17,"3362"
"Quebec","Motor vehicle body and trailer manufacturing  ","BS33620",2014,16,"3362"
"Quebec","Motor vehicle body and trailer manufacturing  ","BS33620",2015,13,"3362"
"Quebec","Motor vehicle body and trailer manufacturing  ","BS33620",2016,21,"3362"
"Quebec","Motor vehicle body and trailer manufacturing  ","BS33620",2017,12,"3362"
"Quebec","Motor vehicle body and trailer manufacturing  ","BS33620",2018,14,"3362"
"Quebec","Motor vehicle body and trailer manufacturing  ","BS33620",2019,23,"3362"
"Quebec","Motor vehicle body and trailer manufacturing  ","BS33620",2020,17,"3362"
"Quebec","Motor vehicle body and trailer manufacturing  ","BS33620",2021,19,"3362"
"Quebec","Motor vehicle parts manufacturing  ","BS33630",2012,14,"3363"
"Quebec","Motor vehicle parts manufacturing  ","BS33630",2013,29,"3363"
"Quebec","Motor vehicle parts manufacturing  ","BS33630",2014,22,"3363"
"Quebec","Motor vehicle parts manufacturing  ","BS33630",2015,17,"3363"
"Quebec","Motor vehicle parts manufacturing  ","BS33630",2016,29,"3363"
"Quebec","Motor vehicle parts manufacturing  ","BS33630",2017,19,"3363"
"Quebec","Motor vehicle parts manufacturing  ","BS33630",2018,26,"3363"
"Quebec","Motor vehicle parts manufacturing  ","BS33630",2019,25,"3363"
"Quebec","Motor vehicle parts manufacturing  ","BS33630",2020,18,"3363"
"Quebec","Motor vehicle parts manufacturing  ","BS33630",2021,21,"3363"
"Quebec","Aerospace product and parts manufacturing  ","BS33640",2012,97,"3364"
"Quebec","Aerospace product and parts manufacturing  ","BS33640",2013,161,"3364"
"Quebec","Aerospace product and parts manufacturing  ","BS33640",2014,212,"3364"
"Quebec","Aerospace product and parts manufacturing  ","BS33640",2015,226,"3364"
"Quebec","Aerospace product and parts manufacturing  ","BS33640",2016,236,"3364"
"Quebec","Aerospace product and parts manufacturing  ","BS33640",2017,222,"3364"
"Quebec","Aerospace product and parts manufacturing  ","BS33640",2018,189,"3364"
"Quebec","Aerospace product and parts manufacturing  ","BS33640",2019,218,"3364"
"Quebec","Aerospace product and parts manufacturing  ","BS33640",2020,124,"3364"
"Quebec","Aerospace product and parts manufacturing  ","BS33640",2021,136,"3364"
"Quebec","Railroad rolling stock manufacturing  ","BS33650",2012,2,"3365"
"Quebec","Railroad rolling stock manufacturing  ","BS33650",2013,2,"3365"
"Quebec","Railroad rolling stock manufacturing  ","BS33650",2014,1,"3365"
"Quebec","Railroad rolling stock manufacturing  ","BS33650",2015,2,"3365"
"Quebec","Railroad rolling stock manufacturing  ","BS33650",2016,1,"3365"
"Quebec","Railroad rolling stock manufacturing  ","BS33650",2017,2,"3365"
"Quebec","Railroad rolling stock manufacturing  ","BS33650",2018,4,"3365"
"Quebec","Railroad rolling stock manufacturing  ","BS33650",2019,2,"3365"
"Quebec","Railroad rolling stock manufacturing  ","BS33650",2020,2,"3365"
"Quebec","Railroad rolling stock manufacturing  ","BS33650",2021,2,"3365"
"Quebec","Ship and boat building  ","BS33660",2012,5,"3366"
"Quebec","Ship and boat building  ","BS33660",2013,5,"3366"
"Quebec","Ship and boat building  ","BS33660",2014,4,"3366"
"Quebec","Ship and boat building  ","BS33660",2015,8,"3366"
"Quebec","Ship and boat building  ","BS33660",2016,10,"3366"
"Quebec","Ship and boat building  ","BS33660",2017,8,"3366"
"Quebec","Ship and boat building  ","BS33660",2018,8,"3366"
"Quebec","Ship and boat building  ","BS33660",2019,12,"3366"
"Quebec","Ship and boat building  ","BS33660",2020,12,"3366"
"Quebec","Ship and boat building  ","BS33660",2021,13,"3366"
"Quebec","Other transportation equipment manufacturing  ","BS33690",2012,13,"3369"
"Quebec","Other transportation equipment manufacturing  ","BS33690",2013,34,"3369"
"Quebec","Other transportation equipment manufacturing  ","BS33690",2014,30,"3369"
"Quebec","Other transportation equipment manufacturing  ","BS33690",2015,23,"3369"
"Quebec","Other transportation equipment manufacturing  ","BS33690",2016,24,"3369"
"Quebec","Other transportation equipment manufacturing  ","BS33690",2017,27,"3369"
"Quebec","Other transportation equipment manufacturing  ","BS33690",2018,14,"3369"
"Quebec","Other transportation equipment manufacturing  ","BS33690",2019,19,"3369"
"Quebec","Other transportation equipment manufacturing  ","BS33690",2020,20,"3369"
"Quebec","Other transportation equipment manufacturing  ","BS33690",2021,23,"3369"
"Quebec","Furniture and related product manufacturing  ","BS33700",2012,107,"337"
"Quebec","Furniture and related product manufacturing  ","BS33700",2013,123,"337"
"Quebec","Furniture and related product manufacturing  ","BS33700",2014,75,"337"
"Quebec","Furniture and related product manufacturing  ","BS33700",2015,99,"337"
"Quebec","Furniture and related product manufacturing  ","BS33700",2016,111,"337"
"Quebec","Furniture and related product manufacturing  ","BS33700",2017,101,"337"
"Quebec","Furniture and related product manufacturing  ","BS33700",2018,81,"337"
"Quebec","Furniture and related product manufacturing  ","BS33700",2019,99,"337"
"Quebec","Furniture and related product manufacturing  ","BS33700",2020,72,"337"
"Quebec","Furniture and related product manufacturing  ","BS33700",2021,81,"337"
"Quebec","Miscellaneous manufacturing  ","BS33900",2012,52,"339"
"Quebec","Miscellaneous manufacturing  ","BS33900",2013,71,"339"
"Quebec","Miscellaneous manufacturing  ","BS33900",2014,55,"339"
"Quebec","Miscellaneous manufacturing  ","BS33900",2015,55,"339"
"Quebec","Miscellaneous manufacturing  ","BS33900",2016,65,"339"
"Quebec","Miscellaneous manufacturing  ","BS33900",2017,44,"339"
"Quebec","Miscellaneous manufacturing  ","BS33900",2018,73,"339"
"Quebec","Miscellaneous manufacturing  ","BS33900",2019,83,"339"
"Quebec","Miscellaneous manufacturing  ","BS33900",2020,85,"339"
"Quebec","Miscellaneous manufacturing  ","BS33900",2021,95,"339"
"Ontario","Animal food manufacturing  ","BS31110",2012,85,"3111"
"Ontario","Animal food manufacturing  ","BS31110",2013,87,"3111"
"Ontario","Animal food manufacturing  ","BS31110",2014,70,"3111"
"Ontario","Animal food manufacturing  ","BS31110",2015,103,"3111"
"Ontario","Animal food manufacturing  ","BS31110",2016,103,"3111"
"Ontario","Animal food manufacturing  ","BS31110",2017,88,"3111"
"Ontario","Animal food manufacturing  ","BS31110",2018,92,"3111"
"Ontario","Animal food manufacturing  ","BS31110",2019,91,"3111"
"Ontario","Animal food manufacturing  ","BS31110",2020,109,"3111"
"Ontario","Animal food manufacturing  ","BS31110",2021,108,"3111"
"Ontario","Sugar and confectionery product manufacturing  ","BS31130",2012,114,"3113"
"Ontario","Sugar and confectionery product manufacturing  ","BS31130",2013,108,"3113"
"Ontario","Sugar and confectionery product manufacturing  ","BS31130",2014,96,"3113"
"Ontario","Sugar and confectionery product manufacturing  ","BS31130",2015,35,"3113"
"Ontario","Sugar and confectionery product manufacturing  ","BS31130",2016,92,"3113"
"Ontario","Sugar and confectionery product manufacturing  ","BS31130",2017,91,"3113"
"Ontario","Sugar and confectionery product manufacturing  ","BS31130",2018,196,"3113"
"Ontario","Sugar and confectionery product manufacturing  ","BS31130",2019,228,"3113"
"Ontario","Sugar and confectionery product manufacturing  ","BS31130",2020,186,"3113"
"Ontario","Sugar and confectionery product manufacturing  ","BS31130",2021,236,"3113"
"Ontario","Fruit and vegetable preserving and specialty food manufacturing  ","BS31140",2012,313,"3114"
"Ontario","Fruit and vegetable preserving and specialty food manufacturing  ","BS31140",2013,224,"3114"
"Ontario","Fruit and vegetable preserving and specialty food manufacturing  ","BS31140",2014,164,"3114"
"Ontario","Fruit and vegetable preserving and specialty food manufacturing  ","BS31140",2015,180,"3114"
"Ontario","Fruit and vegetable preserving and specialty food manufacturing  ","BS31140",2016,178,"3114"
"Ontario","Fruit and vegetable preserving and specialty food manufacturing  ","BS31140",2017,232,"3114"
"Ontario","Fruit and vegetable preserving and specialty food manufacturing  ","BS31140",2018,253,"3114"
"Ontario","Fruit and vegetable preserving and specialty food manufacturing  ","BS31140",2019,195,"3114"
"Ontario","Fruit and vegetable preserving and specialty food manufacturing  ","BS31140",2020,192,"3114"
"Ontario","Fruit and vegetable preserving and specialty food manufacturing  ","BS31140",2021,198,"3114"
"Ontario","Dairy product manufacturing  ","BS31150",2012,152,"3115"
"Ontario","Dairy product manufacturing  ","BS31150",2013,162,"3115"
"Ontario","Dairy product manufacturing  ","BS31150",2014,124,"3115"
"Ontario","Dairy product manufacturing  ","BS31150",2015,168,"3115"
"Ontario","Dairy product manufacturing  ","BS31150",2016,121,"3115"
"Ontario","Dairy product manufacturing  ","BS31150",2017,155,"3115"
"Ontario","Dairy product manufacturing  ","BS31150",2018,186,"3115"
"Ontario","Dairy product manufacturing  ","BS31150",2019,209,"3115"
"Ontario","Dairy product manufacturing  ","BS31150",2020,209,"3115"
"Ontario","Dairy product manufacturing  ","BS31150",2021,217,"3115"
"Ontario","Meat product manufacturing  ","BS31160",2012,328,"3116"
"Ontario","Meat product manufacturing  ","BS31160",2013,280,"3116"
"Ontario","Meat product manufacturing  ","BS31160",2014,322,"3116"
"Ontario","Meat product manufacturing  ","BS31160",2015,311,"3116"
"Ontario","Meat product manufacturing  ","BS31160",2016,358,"3116"
"Ontario","Meat product manufacturing  ","BS31160",2017,351,"3116"
"Ontario","Meat product manufacturing  ","BS31160",2018,354,"3116"
"Ontario","Meat product manufacturing  ","BS31160",2019,395,"3116"
"Ontario","Meat product manufacturing  ","BS31160",2020,393,"3116"
"Ontario","Meat product manufacturing  ","BS31160",2021,405,"3116"
"Ontario","Seafood product preparation and packaging  ","BS31170",2012,7,"3117"
"Ontario","Seafood product preparation and packaging  ","BS31170",2013,3,"3117"
"Ontario","Seafood product preparation and packaging  ","BS31170",2014,3,"3117"
"Ontario","Seafood product preparation and packaging  ","BS31170",2015,4,"3117"
"Ontario","Seafood product preparation and packaging  ","BS31170",2016,5,"3117"
"Ontario","Seafood product preparation and packaging  ","BS31170",2017,7,"3117"
"Ontario","Seafood product preparation and packaging  ","BS31170",2018,7,"3117"
"Ontario","Seafood product preparation and packaging  ","BS31170",2019,6,"3117"
"Ontario","Seafood product preparation and packaging  ","BS31170",2020,5,"3117"
"Ontario","Seafood product preparation and packaging  ","BS31170",2021,5,"3117"
"Ontario","Miscellaneous food manufacturing  ","BS311A0",2012,760,"311A"
"Ontario","Miscellaneous food manufacturing  ","BS311A0",2013,869,"311A"
"Ontario","Miscellaneous food manufacturing  ","BS311A0",2014,764,"311A"
"Ontario","Miscellaneous food manufacturing  ","BS311A0",2015,943,"311A"
"Ontario","Miscellaneous food manufacturing  ","BS311A0",2016,738,"311A"
"Ontario","Miscellaneous food manufacturing  ","BS311A0",2017,823,"311A"
"Ontario","Miscellaneous food manufacturing  ","BS311A0",2018,871,"311A"
"Ontario","Miscellaneous food manufacturing  ","BS311A0",2019,901,"311A"
"Ontario","Miscellaneous food manufacturing  ","BS311A0",2020,830,"311A"
"Ontario","Miscellaneous food manufacturing  ","BS311A0",2021,828,"311A"
"Ontario","Soft drink and ice manufacturing  ","BS31211",2012,63,"31211"
"Ontario","Soft drink and ice manufacturing  ","BS31211",2013,68,"31211"
"Ontario","Soft drink and ice manufacturing  ","BS31211",2014,50,"31211"
"Ontario","Soft drink and ice manufacturing  ","BS31211",2015,58,"31211"
"Ontario","Soft drink and ice manufacturing  ","BS31211",2016,66,"31211"
"Ontario","Soft drink and ice manufacturing  ","BS31211",2017,81,"31211"
"Ontario","Soft drink and ice manufacturing  ","BS31211",2018,63,"31211"
"Ontario","Soft drink and ice manufacturing  ","BS31211",2019,50,"31211"
"Ontario","Soft drink and ice manufacturing  ","BS31211",2020,51,"31211"
"Ontario","Soft drink and ice manufacturing  ","BS31211",2021,55,"31211"
"Ontario","Breweries  ","BS31212",2012,72,"31212"
"Ontario","Breweries  ","BS31212",2013,117,"31212"
"Ontario","Breweries  ","BS31212",2014,180,"31212"
"Ontario","Breweries  ","BS31212",2015,198,"31212"
"Ontario","Breweries  ","BS31212",2016,200,"31212"
"Ontario","Breweries  ","BS31212",2017,284,"31212"
"Ontario","Breweries  ","BS31212",2018,168,"31212"
"Ontario","Breweries  ","BS31212",2019,162,"31212"
"Ontario","Breweries  ","BS31212",2020,160,"31212"
"Ontario","Breweries  ","BS31212",2021,160,"31212"
"Ontario","Wineries and distilleries  ","BS3121A",2012,158,"3121A"
"Ontario","Wineries and distilleries  ","BS3121A",2013,153,"3121A"
"Ontario","Wineries and distilleries  ","BS3121A",2014,173,"3121A"
"Ontario","Wineries and distilleries  ","BS3121A",2015,143,"3121A"
"Ontario","Wineries and distilleries  ","BS3121A",2016,117,"3121A"
"Ontario","Wineries and distilleries  ","BS3121A",2017,129,"3121A"
"Ontario","Wineries and distilleries  ","BS3121A",2018,149,"3121A"
"Ontario","Wineries and distilleries  ","BS3121A",2019,82,"3121A"
"Ontario","Wineries and distilleries  ","BS3121A",2020,85,"3121A"
"Ontario","Wineries and distilleries  ","BS3121A",2021,87,"3121A"
"Ontario","Tobacco manufacturing  ","BS31220",2012,5,"3122"
"Ontario","Tobacco manufacturing  ","BS31220",2013,7,"3122"
"Ontario","Tobacco manufacturing  ","BS31220",2014,6,"3122"
"Ontario","Tobacco manufacturing  ","BS31220",2015,11,"3122"
"Ontario","Tobacco manufacturing  ","BS31220",2016,17,"3122"
"Ontario","Tobacco manufacturing  ","BS31220",2017,17,"3122"
"Ontario","Tobacco manufacturing  ","BS31220",2018,12,"3122"
"Ontario","Tobacco manufacturing  ","BS31220",2019,12,"3122"
"Ontario","Tobacco manufacturing  ","BS31220",2020,12,"3122"
"Ontario","Tobacco manufacturing  ","BS31220",2021,12,"3122"
"Ontario","Textile and textile product mills  ","BS31A00",2012,67,"31A"
"Ontario","Textile and textile product mills  ","BS31A00",2013,85,"31A"
"Ontario","Textile and textile product mills  ","BS31A00",2014,63,"31A"
"Ontario","Textile and textile product mills  ","BS31A00",2015,85,"31A"
"Ontario","Textile and textile product mills  ","BS31A00",2016,65,"31A"
"Ontario","Textile and textile product mills  ","BS31A00",2017,70,"31A"
"Ontario","Textile and textile product mills  ","BS31A00",2018,83,"31A"
"Ontario","Textile and textile product mills  ","BS31A00",2019,72,"31A"
"Ontario","Textile and textile product mills  ","BS31A00",2020,72,"31A"
"Ontario","Textile and textile product mills  ","BS31A00",2021,75,"31A"
"Ontario","Clothing and leather and allied product manufacturing  ","BS31B00",2012,15,"31B"
"Ontario","Clothing and leather and allied product manufacturing  ","BS31B00",2013,13,"31B"
"Ontario","Clothing and leather and allied product manufacturing  ","BS31B00",2014,14,"31B"
"Ontario","Clothing and leather and allied product manufacturing  ","BS31B00",2015,16,"31B"
"Ontario","Clothing and leather and allied product manufacturing  ","BS31B00",2016,24,"31B"
"Ontario","Clothing and leather and allied product manufacturing  ","BS31B00",2017,11,"31B"
"Ontario","Clothing and leather and allied product manufacturing  ","BS31B00",2018,19,"31B"
"Ontario","Clothing and leather and allied product manufacturing  ","BS31B00",2019,21,"31B"
"Ontario","Clothing and leather and allied product manufacturing  ","BS31B00",2020,17,"31B"
"Ontario","Clothing and leather and allied product manufacturing  ","BS31B00",2021,17,"31B"
"Ontario","Wood product manufacturing  ","BS32100",2012,1617,"321"
"Ontario","Wood product manufacturing  ","BS32100",2013,1675,"321"
"Ontario","Wood product manufacturing  ","BS32100",2014,2871,"321"
"Ontario","Wood product manufacturing  ","BS32100",2015,1835,"321"
"Ontario","Wood product manufacturing  ","BS32100",2016,941,"321"
"Ontario","Wood product manufacturing  ","BS32100",2017,1934,"321"
"Ontario","Wood product manufacturing  ","BS32100",2018,1777,"321"
"Ontario","Wood product manufacturing  ","BS32100",2019,1682,"321"
"Ontario","Wood product manufacturing  ","BS32100",2020,1594,"321"
"Ontario","Wood product manufacturing  ","BS32100",2021,1533,"321"
"Ontario","Pulp, paper and paperboard mills  ","BS32210",2012,3790,"3221"
"Ontario","Pulp, paper and paperboard mills  ","BS32210",2013,6068,"3221"
"Ontario","Pulp, paper and paperboard mills  ","BS32210",2014,5425,"3221"
"Ontario","Pulp, paper and paperboard mills  ","BS32210",2015,5658,"3221"
"Ontario","Pulp, paper and paperboard mills  ","BS32210",2016,5073,"3221"
"Ontario","Pulp, paper and paperboard mills  ","BS32210",2017,5212,"3221"
"Ontario","Pulp, paper and paperboard mills  ","BS32210",2018,4873,"3221"
"Ontario","Pulp, paper and paperboard mills  ","BS32210",2019,4551,"3221"
"Ontario","Pulp, paper and paperboard mills  ","BS32210",2020,4500,"3221"
"Ontario","Pulp, paper and paperboard mills  ","BS32210",2021,4562,"3221"
"Ontario","Converted paper product manufacturing  ","BS32220",2012,193,"3222"
"Ontario","Converted paper product manufacturing  ","BS32220",2013,277,"3222"
"Ontario","Converted paper product manufacturing  ","BS32220",2014,341,"3222"
"Ontario","Converted paper product manufacturing  ","BS32220",2015,169,"3222"
"Ontario","Converted paper product manufacturing  ","BS32220",2016,219,"3222"
"Ontario","Converted paper product manufacturing  ","BS32220",2017,269,"3222"
"Ontario","Converted paper product manufacturing  ","BS32220",2018,284,"3222"
"Ontario","Converted paper product manufacturing  ","BS32220",2019,282,"3222"
"Ontario","Converted paper product manufacturing  ","BS32220",2020,261,"3222"
"Ontario","Converted paper product manufacturing  ","BS32220",2021,338,"3222"
"Ontario","Printing and related support activities  ","BS32300",2012,119,"323"
"Ontario","Printing and related support activities  ","BS32300",2013,112,"323"
"Ontario","Printing and related support activities  ","BS32300",2014,105,"323"
"Ontario","Printing and related support activities  ","BS32300",2015,150,"323"
"Ontario","Printing and related support activities  ","BS32300",2016,171,"323"
"Ontario","Printing and related support activities  ","BS32300",2017,163,"323"
"Ontario","Printing and related support activities  ","BS32300",2018,180,"323"
"Ontario","Printing and related support activities  ","BS32300",2019,150,"323"
"Ontario","Printing and related support activities  ","BS32300",2020,126,"323"
"Ontario","Printing and related support activities  ","BS32300",2021,131,"323"
"Ontario","Petroleum and coal product manufacturing  ","BS32400",2012,8421,"324"
"Ontario","Petroleum and coal product manufacturing  ","BS32400",2013,7654,"324"
"Ontario","Petroleum and coal product manufacturing  ","BS32400",2014,7744,"324"
"Ontario","Petroleum and coal product manufacturing  ","BS32400",2015,7368,"324"
"Ontario","Petroleum and coal product manufacturing  ","BS32400",2016,7399,"324"
"Ontario","Petroleum and coal product manufacturing  ","BS32400",2017,5005,"324"
"Ontario","Petroleum and coal product manufacturing  ","BS32400",2018,5603,"324"
"Ontario","Petroleum and coal product manufacturing  ","BS32400",2019,6287,"324"
"Ontario","Petroleum and coal product manufacturing  ","BS32400",2020,5600,"324"
